Event	ID	Name			Wwise Object Path	Notes
	211920	trampa_bolas_aparece			\Default Work Unit\trampa_bolas_aparece	
	46127608	ascensor_palanca_victoria			\Default Work Unit\ascensor_palanca_victoria	
	219842956	boss_frase02			\Default Work Unit\boss_frase02	
	219842957	boss_frase03			\Default Work Unit\boss_frase03	
	219842959	boss_frase01			\Default Work Unit\boss_frase01	
	298156071	player_cae_de_pilar			\Default Work Unit\player_cae_de_pilar	
	331275946	boss_movimiento			\Default Work Unit\boss_movimiento	
	354901387	partida_musica03_mercado_OUT			\Default Work Unit\partida_musica03_mercado_OUT	
	398807103	player_aterriza			\Default Work Unit\player_aterriza	
	408916994	player_frase04			\Default Work Unit\player_frase04	
	408916995	player_frase05			\Default Work Unit\player_frase05	
	408916996	player_frase02			\Default Work Unit\player_frase02	
	408916997	player_frase03			\Default Work Unit\player_frase03	
	408916999	player_frase01			\Default Work Unit\player_frase01	
	415597511	mercado_precio_aparece			\Default Work Unit\mercado_precio_aparece	
	680289928	boss_susurros_bajo			\Default Work Unit\boss_susurros_bajo	
	773398702	menu_click_play			\Default Work Unit\menu_click_play	
	838855874	partida_musica05_boss			\Default Work Unit\partida_musica05_boss	
	1006187470	trampa_cruces_aparece			\Default Work Unit\trampa_cruces_aparece	
	1066270731	loading_spacebar			\Default Work Unit\loading_spacebar	
	1098363591	mono_frase3_despedida			\Default Work Unit\mono_frase3_despedida	
	1206968796	boss_susurros_medio			\Default Work Unit\boss_susurros_medio	
	1243730667	player_muere			\Default Work Unit\player_muere	
	1532439224	loading_musica			\Default Work Unit\loading_musica	
	1534908072	player_recibe_dano			\Default Work Unit\player_recibe_dano	
	1546759916	partida_musica03_mercado_IN			\Default Work Unit\partida_musica03_mercado_IN	
	1616249325	pausa_entrada			\Default Work Unit\pausa_entrada	
	1635977115	partida_musica04_pre_boss			\Default Work Unit\partida_musica04_pre_boss	
	1678430690	boss_susurros_alto			\Default Work Unit\boss_susurros_alto	
	1684269639	boss_ataca_cuchillo			\Default Work Unit\boss_ataca_cuchillo	
	1794040761	boss_risas			\Default Work Unit\boss_risas	
	1808050466	telarana_abre			\Default Work Unit\telarana_abre	
	2072538013	arana_pasos			\Default Work Unit\arana_pasos	
	2118655527	arana_muere			\Default Work Unit\arana_muere	
	2265628356	player_tira_palanca_boss			\Default Work Unit\player_tira_palanca_boss	
	2476112787	player_gana_vida			\Default Work Unit\player_gana_vida	
	2533691747	boss_muere			\Default Work Unit\boss_muere	
	2579479616	arana_lanza_tela			\Default Work Unit\arana_lanza_tela	
	2583799496	menu_click_exit			\Default Work Unit\menu_click_exit	
	2606238242	player_supera_nivel			\Default Work Unit\player_supera_nivel	
	2656333385	menu_musica_inicio			\Default Work Unit\menu_musica_inicio	
	2801762941	mercado_compra_item			\Default Work Unit\mercado_compra_item	
	2865332534	arana_salta			\Default Work Unit\arana_salta	
	3034072942	pilar_final_aparece			\Default Work Unit\pilar_final_aparece	
	3166472456	player_tira_palanca			\Default Work Unit\player_tira_palanca	
	3302510416	boss_recibe_dano			\Default Work Unit\boss_recibe_dano	
	3351082618	player_lanza_aguja			\Default Work Unit\player_lanza_aguja	
	3448971764	mono_frase1_welcome			\Default Work Unit\mono_frase1_welcome	
	3558374396	partida_musica01_inicio			\Default Work Unit\partida_musica01_inicio	
	3564661337	player_pasos			\Default Work Unit\player_pasos	
	3610367627	mono_frase2_compra			\Default Work Unit\mono_frase2_compra	
	3664923767	pilar_aparece			\Default Work Unit\pilar_aparece	
	3725013726	ascensor_baja			\Default Work Unit\ascensor_baja	
	3747419092	arana_recibe_dano			\Default Work Unit\arana_recibe_dano	
	3863036383	partida_musica06_victoria			\Default Work Unit\partida_musica06_victoria	
	3887727709	partida_musica02_enemigos			\Default Work Unit\partida_musica02_enemigos	
	3951288628	player_salto			\Default Work Unit\player_salto	
	3979446143	partida_musica07_pausa			\Default Work Unit\partida_musica07_pausa	
	4012700044	menu_click_otro			\Default Work Unit\menu_click_otro	
	4033927831	partida_click_replay			\Default Work Unit\partida_click_replay	
	4094045868	pausa_salida			\Default Work Unit\pausa_salida	
	4177257821	pilar_alarma_caida			\Default Work Unit\pilar_alarma_caida	
	4196076791	player_recoje_item			\Default Work Unit\player_recoje_item	
	4227528439	pilar_desaparece			\Default Work Unit\pilar_desaparece	

Effect plug-ins	ID	Name	Type				Notes
	712915354	palanca_boss	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\Air-Compressor_05_0785D5A0.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\palanca_boss		368536
	738594664	arana_recibe_dano_v2	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\impacto_a_enemigo_v2_05D9428C.wem		\Actor-Mixer Hierarchy\Default Work Unit\arana_sonidos\arana_recibe_dano_v2		60472
	816093116	CORO-cm_036	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\CORO-cm_036_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\player_frase_done\CORO-cm_036		50220
	841905526	salto_personaje_v1	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\salto_personaje_v1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\salto_personaje_v1		114006
	849407497	fx-error-10	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\fx-error-10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\interface_sonidos\fx-error-10		74048
	861361774	CORO-cm_087	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\CORO-cm_087_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\player_frase_done\CORO-cm_087		82542
	862830681	boss_muere_growl	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\boss_muere_growl_45AAE7B6.wem		\Actor-Mixer Hierarchy\Default Work Unit\boss_sonidos\boss_muere\boss_muere_growl		436268
	865565707	AAIA 08 Atmos Tonal Stuttery Granular Ringing Drone	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\AAIA 08 Atmos Tonal Stuttery Granular Ringing Drone_7D95E320.wem		\Actor-Mixer Hierarchy\Default Work Unit\Musica temp\AAIA 08 Atmos Tonal Stuttery Granular Ringing Drone		10150920
	881692936	palanca_torre1_v1	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\palanca_torre1_v1_67C8E017.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\palanca_torre1_v1		100526
	888477466	paso_personaje_09_v1	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\paso_personaje_09_v1_0E0D6BD7.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\pasos_personaje\paso_personaje_09_v1		13718
	897208615	recoge_botones_02_v1	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\recoge_botones_02_v1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\recoge_botones\recoge_botones_02_v1		41858
	914498966	paso_personaje_07_v1	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\paso_personaje_07_v1_EF643863.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\pasos_personaje\paso_personaje_07_v1		15276
	926393112	Boomer FX 02	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\Boomer FX 02_CE2472DB.wem		\Actor-Mixer Hierarchy\Default Work Unit\boss_sonidos\boss_muere\Boomer FX 02		483480
	930799098	Mx preBoss ref	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\Mx preBoss ref_06131E53.wem		\Actor-Mixer Hierarchy\Default Work Unit\Musica temp\Mx preBoss ref		11662164
	958327469	CORO-cm_068	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\CORO-cm_068_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\player_frase_yeii\CORO-cm_068		87000
	976685486	paso_personaje_04_v1	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\paso_personaje_04_v1_07BB8A0A.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\pasos_personaje\paso_personaje_04_v1		15252
	999355718	Mx01_To the Rescue_inicio	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\The Nightmare Before Christmas Soundtrack 17 To the Rescue_5E88A415.wem		\Actor-Mixer Hierarchy\Default Work Unit\Musica temp\Mx01_To the Rescue_inicio		5276356
	1006839415	recoge_botones_01_v1	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\recoge_botones_01_v1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\recoge_botones\recoge_botones_01_v1		39462
	1025504591	CORO-cm_096	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\CORO-cm_096_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\player_frase_creepy\CORO-cm_096		136042
	1031863894	PM_LB_DESIGNED_GRAB_BLOCK_THROW_7	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\PM_LB_DESIGNED_GRAB_BLOCK_THROW_7_331D251E.wem		\Actor-Mixer Hierarchy\Default Work Unit\arana_sonidos\arana_lanza_tela\PM_LB_DESIGNED_GRAB_BLOCK_THROW_7		54964
	1032583291	PM_LB_SOURCE_PUNCH_SMACK_LETTUCE_WITHCONTACTMIC_ENHANCED_MKH8040_16	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\PM_LB_SOURCE_PUNCH_SMACK_LETTUCE_WITHCONTACTMIC_ENHANCED_MKH8040_16_DF1C46A0.wem		\Actor-Mixer Hierarchy\Default Work Unit\arana_sonidos\arana_lanza_tela\PM_LB_SOURCE_PUNCH_SMACK_LETTUCE_WITHCONTACTMIC_ENHANCED_MKH8040_16		39862
	1049206125	boss_recibe_golpe	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\Gloop Hit 05_306A9B4F.wem		\Actor-Mixer Hierarchy\Default Work Unit\boss_sonidos\boss_recibe_dano\boss_recibe_golpe		38138
	1057865327	CORO-cm_086	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\CORO-cm_086_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\player_frase_done\CORO-cm_086		92574
	1058335931	CORO-cm_028	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\CORO-cm_028_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\player_frase_wow\CORO-cm_028		118208
	1069148861	player_muere_downer	Z:\Volumes\HD 2TB\ToyBox Game Audio\06 Repositorios\ToyBox_Wwise_main_20211118_01\ToyBox_Wwise_sesion_01\.cache\Mac\SFX\Downer With Drone_2BA28672.wem		\Actor-Mixer Hierarchy\Default Work Unit\player sonidos\player_muere_downer		918580

